OrderID,OrderDate,PropertyID,ProductID,Quantity,unique,unique(prod,,,,,,,,,,PropertyID
2018,23-10-2015,10,9,1,,,,,,,,,,,,
2019,23-10-2015,13,57,3,,,,,,,,,,,,
2020,23-10-2015,12,94,3,,,,,,,,,,,,
2021,24-10-2015,4,66,2,,,,,,,,,,,,
2022,24-10-2015,8,47,2,,,,,,,,,,,,
2023,24-10-2015,12,78,2,,,,,,,,,,,,
2024,24-10-2015,5,94,1,,,,,,,,,,,,
2025,24-10-2015,13,2,1,,,,,,,,,,,,
2026,25-10-2015,14,65,1,,,,,,,,,,,,
2027,25-10-2015,2,81,1,,,,,,,,,,,,
2028,25-10-2015,5,48,3,,,,,,,,,,,,
2029,25-10-2015,12,75,2,,,,,,,,,,,,
2030,25-10-2015,16,62,2,,,,,,,,,,,,
2031,25-10-2015,9,9,3,,,,,,,,,,,,
2032,25-10-2015,8,74,1,,,,,,,,,,,,
2033,25-10-2015,7,54,1,,,,,,,,,,,,
2034,26-10-2015,1,76,1,,,,,,,,,,,,
2035,26-10-2015,8,91,1,,,,,,,,,,,,
2036,26-10-2015,2,81,2,,,,,,,,,,,,
2037,26-10-2015,17,23,2,,,,,,,,,,,,
2038,26-10-2015,14,27,3,,,,,,,,,,,,
2039,26-10-2015,11,25,1,,,,,,,,,,,,
2040,27-10-2015,18,93,3,,,,,,,,,,,,
2041,27-10-2015,7,21,1,,,,,,,,,,,,
2042,27-10-2015,14,58,1,,,,,,,,,,,,
2043,27-10-2015,2,71,1,,,,,,,,,,,,
2044,27-10-2015,1,15,2,,,,,,,,,,,,
2045,28-10-2015,6,36,3,,,,,,,,,,,,
2046,28-10-2015,4,84,2,,,,,,,,,,,,
2047,28-10-2015,17,91,1,,,,,,,,,,,,
2048,28-10-2015,5,66,1,,,,,,,,,,,,
2049,28-10-2015,19,48,3,,,,,,,,,,,,
2050,28-10-2015,19,91,2,,,,,,,,,,,,
2051,28-10-2015,2,53,1,,,,,,,,,,,,
2052,28-10-2015,13,71,3,,,,,,,,,,,,
2053,29-10-2015,5,60,1,,,,,,,,,,,,
2054,29-10-2015,3,53,1,,,,,,,,,,,,
2055,29-10-2015,14,39,2,,,,,,,,,,,,
2056,29-10-2015,10,28,2,,,,,,,,,,,,
2057,29-10-2015,4,23,3,,,,,,,,,,,,
2058,29-10-2015,19,65,3,,,,,,,,,,,,
2059,29-10-2015,19,11,2,,,,,,,,,,,,
2060,30-10-2015,16,62,1,,,,,,,,,,,,
2061,30-10-2015,9,50,1,,,,,,,,,,,,
2062,30-10-2015,11,52,1,,,,,,,,,,,,
2063,30-10-2015,9,83,2,,,,,,,,,,,,
2064,30-10-2015,20,19,2,,,,,,,,,,,,
2065,30-10-2015,20,57,2,,,,,,,,,,,,
2066,30-10-2015,1,12,3,,,,,,,,,,,,
2067,30-10-2015,1,20,2,,,,,,,,,,,,
2068,31-10-2015,12,52,3,,,,,,,,,,,,
2069,31-10-2015,13,61,1,,,,,,,,,,,,
2070,31-10-2015,12,56,2,,,,,,,,,,,,
2071,31-10-2015,10,18,3,,,,,,,,,,,,
2072,31-10-2015,15,42,3,,,,,,,,,,,,
2073,31-10-2015,19,94,3,,,,,,,,,,,,
2074,1/11/2015,12,63,2,,,,,,,,,,,,
2075,1/11/2015,11,56,3,,,,,,,,,,,,
2076,1/11/2015,6,68,3,,,,,,,,,,,,
2077,1/11/2015,15,64,2,,,,,,,,,,,,
2078,1/11/2015,17,93,3,,,,,,,,,,,,
2079,1/11/2015,6,27,3,,,,,,,,,,,,
2080,2/11/2015,15,87,3,,,,,,,,,,,,
2081,2/11/2015,13,38,1,,,,,,,,,,,,
2082,2/11/2015,9,19,3,,,,,,,,,,,,
2083,2/11/2015,10,5,2,,,,,,,,,,,,
2084,2/11/2015,19,82,2,,,,,,,,,,,,
2085,2/11/2015,12,80,3,,,,,,,,,,,,
2086,3/11/2015,5,84,3,,,,,,,,,,,,
2087,3/11/2015,19,43,1,,,,,,,,,,,,
2088,3/11/2015,17,76,1,,,,,,,,,,,,
2089,3/11/2015,10,18,1,,,,,,,,,,,,
2090,3/11/2015,17,46,3,,,,,,,,,,,,
2091,3/11/2015,7,7,1,,,,,,,,,,,,
2092,3/11/2015,11,30,2,,,,,,,,,,,,
2093,3/11/2015,12,37,3,,,,,,,,,,,,
2094,4/11/2015,17,56,2,,,,,,,,,,,,
2095,4/11/2015,15,86,3,,,,,,,,,,,,
2096,4/11/2015,14,85,1,,,,,,,,,,,,
2097,4/11/2015,3,93,2,,,,,,,,,,,,
2098,4/11/2015,15,74,3,,,,,,,,,,,,
2099,4/11/2015,17,19,1,,,,,,,,,,,,
2100,4/11/2015,10,16,1,,,,,,,,,,,,
2101,5/11/2015,15,92,3,,,,,,,,,,,,
2102,5/11/2015,12,43,3,,,,,,,,,,,,
2103,5/11/2015,2,79,3,,,,,,,,,,,,
2104,5/11/2015,4,94,1,,,,,,,,,,,,
2105,6/11/2015,19,3,1,,,,,,,,,,,,
2106,6/11/2015,15,79,3,,,,,,,,,,,,
2107,6/11/2015,10,86,3,,,,,,,,,,,,
2108,6/11/2015,15,20,2,,,,,,,,,,,,
2109,6/11/2015,20,83,3,,,,,,,,,,,,
2110,6/11/2015,15,54,1,,,,,,,,,,,,
2111,6/11/2015,9,34,2,,,,,,,,,,,,
2112,7/11/2015,11,52,1,,,,,,,,,,,,
2113,7/11/2015,16,81,2,,,,,,,,,,,,
2114,7/11/2015,6,92,2,,,,,,,,,,,,
2115,7/11/2015,18,54,2,,,,,,,,,,,,
2116,7/11/2015,5,87,2,,,,,,,,,,,,
2117,8/11/2015,17,13,2,,,,,,,,,,,,
2118,8/11/2015,11,71,1,,,,,,,,,,,,
2119,8/11/2015,7,57,1,,,,,,,,,,,,
2120,8/11/2015,8,11,3,,,,,,,,,,,,
2121,8/11/2015,13,94,2,,,,,,,,,,,,
2122,8/11/2015,17,17,2,,,,,,,,,,,,
2123,8/11/2015,18,19,1,,,,,,,,,,,,
2124,9/11/2015,3,8,3,,,,,,,,,,,,
2125,9/11/2015,3,30,3,,,,,,,,,,,,
2126,9/11/2015,14,33,2,,,,,,,,,,,,
2127,9/11/2015,2,8,3,,,,,,,,,,,,
2128,9/11/2015,5,41,2,,,,,,,,,,,,
2129,9/11/2015,6,31,1,,,,,,,,,,,,
2130,9/11/2015,15,92,1,,,,,,,,,,,,
2131,9/11/2015,6,85,3,,,,,,,,,,,,
2132,10/11/2015,2,58,3,,,,,,,,,,,,
2133,10/11/2015,15,51,2,,,,,,,,,,,,
2134,10/11/2015,13,21,2,,,,,,,,,,,,
2135,10/11/2015,10,21,1,,,,,,,,,,,,
2136,11/11/2015,6,92,1,,,,,,,,,,,,
2137,11/11/2015,19,69,3,,,,,,,,,,,,
2138,11/11/2015,19,14,3,,,,,,,,,,,,
2139,11/11/2015,11,3,2,,,,,,,,,,,,
2140,11/11/2015,13,80,3,,,,,,,,,,,,
2141,11/11/2015,10,68,2,,,,,,,,,,,,
2142,11/11/2015,15,52,1,,,,,,,,,,,,
2143,11/11/2015,10,91,3,,,,,,,,,,,,
2144,11/11/2015,15,38,1,,,,,,,,,,,,
2145,11/11/2015,3,20,2,,,,,,,,,,,,
2146,11/11/2015,7,42,2,,,,,,,,,,,,
2147,12/11/2015,11,68,1,,,,,,,,,,,,
2148,12/11/2015,7,17,1,,,,,,,,,,,,
2149,12/11/2015,20,68,1,,,,,,,,,,,,
2150,12/11/2015,10,37,1,,,,,,,,,,,,
2151,12/11/2015,13,32,1,,,,,,,,,,,,
2152,12/11/2015,9,3,2,,,,,,,,,,,,
2153,12/11/2015,11,7,1,,,,,,,,,,,,
2154,12/11/2015,6,37,3,,,,,,,,,,,,
2155,13-11-2015,13,58,2,,,,,,,,,,,,
2156,13-11-2015,17,65,3,,,,,,,,,,,,
2157,13-11-2015,15,56,2,,,,,,,,,,,,
2158,13-11-2015,3,65,3,,,,,,,,,,,,
2159,13-11-2015,14,44,2,,,,,,,,,,,,
2160,13-11-2015,5,4,2,,,,,,,,,,,,
2161,13-11-2015,13,24,1,,,,,,,,,,,,
2162,13-11-2015,16,18,2,,,,,,,,,,,,
2163,13-11-2015,15,6,3,,,,,,,,,,,,
2164,14-11-2015,3,56,1,,,,,,,,,,,,
2165,14-11-2015,6,66,1,,,,,,,,,,,,
2166,14-11-2015,12,77,2,,,,,,,,,,,,
2167,14-11-2015,17,47,3,,,,,,,,,,,,
2168,14-11-2015,2,21,2,,,,,,,,,,,,
2169,15-11-2015,6,59,2,,,,,,,,,,,,
2170,15-11-2015,12,21,1,,,,,,,,,,,,
2171,15-11-2015,9,46,3,,,,,,,,,,,,
2172,15-11-2015,15,58,2,,,,,,,,,,,,
2173,15-11-2015,20,57,3,,,,,,,,,,,,
2174,15-11-2015,3,74,2,,,,,,,,,,,,
2175,15-11-2015,7,65,3,,,,,,,,,,,,
2176,15-11-2015,6,35,3,,,,,,,,,,,,
2177,15-11-2015,7,1,1,,,,,,,,,,,,
2178,15-11-2015,4,48,3,,,,,,,,,,,,
2179,15-11-2015,15,13,3,,,,,,,,,,,,
2180,15-11-2015,12,93,2,,,,,,,,,,,,
2181,15-11-2015,5,88,1,,,,,,,,,,,,
2182,16-11-2015,17,64,3,,,,,,,,,,,,
2183,16-11-2015,15,32,3,,,,,,,,,,,,
2184,16-11-2015,9,25,2,,,,,,,,,,,,
2185,16-11-2015,4,25,3,,,,,,,,,,,,
2186,16-11-2015,9,46,2,,,,,,,,,,,,
2187,17-11-2015,6,54,3,,,,,,,,,,,,
2188,17-11-2015,16,13,2,,,,,,,,,,,,
2189,17-11-2015,19,2,3,,,,,,,,,,,,
2190,17-11-2015,15,70,2,,,,,,,,,,,,
2191,17-11-2015,10,36,2,,,,,,,,,,,,
2192,17-11-2015,10,42,3,,,,,,,,,,,,
2193,17-11-2015,12,40,2,,,,,,,,,,,,
2194,17-11-2015,8,78,1,,,,,,,,,,,,
2195,17-11-2015,19,92,2,,,,,,,,,,,,
2196,17-11-2015,19,84,2,,,,,,,,,,,,
2197,18-11-2015,14,61,2,,,,,,,,,,,,
2198,18-11-2015,5,45,2,,,,,,,,,,,,
2199,18-11-2015,11,77,1,,,,,,,,,,,,
2200,18-11-2015,10,63,3,,,,,,,,,,,,
2201,18-11-2015,8,12,3,,,,,,,,,,,,
2202,18-11-2015,11,78,3,,,,,,,,,,,,
2203,19-11-2015,14,58,3,,,,,,,,,,,,
2204,19-11-2015,4,40,2,,,,,,,,,,,,
2205,19-11-2015,12,29,1,,,,,,,,,,,,
2206,19-11-2015,1,25,2,,,,,,,,,,,,
2207,19-11-2015,7,59,2,,,,,,,,,,,,
2208,19-11-2015,16,85,1,,,,,,,,,,,,
2209,19-11-2015,2,26,1,,,,,,,,,,,,
2210,19-11-2015,9,48,3,,,,,,,,,,,,
2211,19-11-2015,9,47,1,,,,,,,,,,,,
2212,19-11-2015,13,50,2,,,,,,,,,,,,
2213,19-11-2015,16,74,1,,,,,,,,,,,,
2214,20-11-2015,10,80,2,,,,,,,,,,,,
2215,20-11-2015,18,77,2,,,,,,,,,,,,
2216,20-11-2015,4,35,1,,,,,,,,,,,,
2217,20-11-2015,7,16,3,,,,,,,,,,,,
2218,20-11-2015,13,49,3,,,,,,,,,,,,
2219,20-11-2015,5,18,2,,,,,,,,,,,,
2220,20-11-2015,19,14,2,,,,,,,,,,,,
2221,20-11-2015,3,23,3,,,,,,,,,,,,
2222,20-11-2015,15,74,3,,,,,,,,,,,,
2223,21-11-2015,19,94,3,,,,,,,,,,,,
2224,21-11-2015,9,44,2,,,,,,,,,,,,
2225,21-11-2015,19,29,1,,,,,,,,,,,,
2226,21-11-2015,4,89,3,,,,,,,,,,,,
2227,21-11-2015,2,5,3,,,,,,,,,,,,
2228,21-11-2015,17,76,1,,,,,,,,,,,,
2229,21-11-2015,13,65,2,,,,,,,,,,,,
2230,21-11-2015,3,92,2,,,,,,,,,,,,
2231,21-11-2015,16,28,3,,,,,,,,,,,,
2232,22-11-2015,4,6,2,,,,,,,,,,,,
2233,22-11-2015,8,52,1,,,,,,,,,,,,
2234,22-11-2015,18,78,3,,,,,,,,,,,,
2235,22-11-2015,8,53,3,,,,,,,,,,,,
2236,22-11-2015,20,86,2,,,,,,,,,,,,
2237,23-11-2015,11,93,3,,,,,,,,,,,,
2238,23-11-2015,7,37,2,,,,,,,,,,,,
2239,23-11-2015,12,15,3,,,,,,,,,,,,
2240,23-11-2015,16,2,1,,,,,,,,,,,,
2241,23-11-2015,14,94,1,,,,,,,,,,,,
2242,23-11-2015,10,10,1,,,,,,,,,,,,
2243,23-11-2015,9,13,2,,,,,,,,,,,,
2244,23-11-2015,8,47,2,,,,,,,,,,,,
2245,24-11-2015,13,65,1,,,,,,,,,,,,
2246,24-11-2015,6,15,3,,,,,,,,,,,,
2247,24-11-2015,14,77,2,,,,,,,,,,,,
2248,24-11-2015,7,46,1,,,,,,,,,,,,
2249,24-11-2015,12,56,2,,,,,,,,,,,,
2250,24-11-2015,9,52,2,,,,,,,,,,,,
2251,24-11-2015,14,54,3,,,,,,,,,,,,
2252,24-11-2015,14,36,1,,,,,,,,,,,,
2253,24-11-2015,3,10,3,,,,,,,,,,,,
2254,25-11-2015,9,48,2,,,,,,,,,,,,
2255,25-11-2015,19,77,1,,,,,,,,,,,,
2256,25-11-2015,15,13,1,,,,,,,,,,,,
2257,25-11-2015,20,7,1,,,,,,,,,,,,
2258,25-11-2015,20,80,2,,,,,,,,,,,,
2259,25-11-2015,2,92,3,,,,,,,,,,,,
2260,25-11-2015,3,56,3,,,,,,,,,,,,
2261,26-11-2015,13,53,2,,,,,,,,,,,,
2262,26-11-2015,11,71,3,,,,,,,,,,,,
2263,26-11-2015,11,3,3,,,,,,,,,,,,
2264,26-11-2015,1,20,2,,,,,,,,,,,,
2265,26-11-2015,13,83,1,,,,,,,,,,,,
2266,26-11-2015,18,4,2,,,,,,,,,,,,
2267,27-11-2015,14,69,3,,,,,,,,,,,,
2268,27-11-2015,18,37,3,,,,,,,,,,,,
2269,27-11-2015,20,30,3,,,,,,,,,,,,
2270,27-11-2015,17,84,3,,,,,,,,,,,,
2271,27-11-2015,3,42,2,,,,,,,,,,,,
2272,27-11-2015,6,38,2,,,,,,,,,,,,
2273,28-11-2015,3,78,2,,,,,,,,,,,,
2274,28-11-2015,6,80,1,,,,,,,,,,,,
2275,28-11-2015,14,80,1,,,,,,,,,,,,
2276,29-11-2015,4,73,1,,,,,,,,,,,,
2277,29-11-2015,20,28,2,,,,,,,,,,,,
2278,29-11-2015,14,3,1,,,,,,,,,,,,
2279,29-11-2015,10,14,2,,,,,,,,,,,,
2280,29-11-2015,6,44,2,,,,,,,,,,,,
2281,29-11-2015,15,56,3,,,,,,,,,,,,
2282,29-11-2015,9,18,3,,,,,,,,,,,,
2283,29-11-2015,19,58,2,,,,,,,,,,,,
2284,29-11-2015,14,12,1,,,,,,,,,,,,
2285,30-11-2015,9,94,1,,,,,,,,,,,,
2286,30-11-2015,11,3,1,,,,,,,,,,,,
2287,30-11-2015,2,36,3,,,,,,,,,,,,
2288,30-11-2015,15,60,3,,,,,,,,,,,,
2289,30-11-2015,10,53,1,,,,,,,,,,,,
2290,30-11-2015,10,13,2,,,,,,,,,,,,
2291,30-11-2015,12,13,3,,,,,,,,,,,,
2292,30-11-2015,1,62,1,,,,,,,,,,,,
2293,30-11-2015,19,13,2,,,,,,,,,,,,
2294,1/12/2015,9,67,1,,,,,,,,,,,,
2295,1/12/2015,9,22,3,,,,,,,,,,,,
2296,1/12/2015,1,4,1,,,,,,,,,,,,
2297,1/12/2015,3,83,3,,,,,,,,,,,,
2298,1/12/2015,4,55,1,,,,,,,,,,,,
2299,1/12/2015,3,54,3,,,,,,,,,,,,
2300,1/12/2015,16,24,2,,,,,,,,,,,,
2301,1/12/2015,11,72,1,,,,,,,,,,,,
2302,1/12/2015,6,68,1,,,,,,,,,,,,
2303,1/12/2015,13,2,1,,,,,,,,,,,,
2304,2/12/2015,9,83,2,,,,,,,,,,,,
2305,2/12/2015,12,30,2,,,,,,,,,,,,
2306,2/12/2015,4,55,3,,,,,,,,,,,,
2307,3/12/2015,4,38,3,,,,,,,,,,,,
2308,3/12/2015,15,89,2,,,,,,,,,,,,
2309,3/12/2015,15,41,1,,,,,,,,,,,,
2310,3/12/2015,3,84,3,,,,,,,,,,,,
2311,3/12/2015,5,40,1,,,,,,,,,,,,
2312,3/12/2015,4,88,3,,,,,,,,,,,,
2313,4/12/2015,10,58,2,,,,,,,,,,,,
2314,4/12/2015,19,51,2,,,,,,,,,,,,
2315,4/12/2015,20,54,3,,,,,,,,,,,,
2316,4/12/2015,9,16,1,,,,,,,,,,,,
2317,4/12/2015,5,60,1,,,,,,,,,,,,
2318,4/12/2015,14,90,1,,,,,,,,,,,,
2319,4/12/2015,3,60,3,,,,,,,,,,,,
2320,4/12/2015,17,38,3,,,,,,,,,,,,
2321,4/12/2015,9,68,2,,,,,,,,,,,,
2322,4/12/2015,10,9,3,,,,,,,,,,,,
2323,4/12/2015,1,33,1,,,,,,,,,,,,
2324,4/12/2015,13,16,2,,,,,,,,,,,,
2325,5/12/2015,8,41,2,,,,,,,,,,,,
2326,5/12/2015,3,63,1,,,,,,,,,,,,
2327,5/12/2015,1,57,1,,,,,,,,,,,,
2328,5/12/2015,1,61,1,,,,,,,,,,,,
2329,5/12/2015,11,34,1,,,,,,,,,,,,
2330,6/12/2015,2,83,3,,,,,,,,,,,,
2331,6/12/2015,8,53,2,,,,,,,,,,,,
2332,6/12/2015,9,14,2,,,,,,,,,,,,
2333,6/12/2015,10,87,2,,,,,,,,,,,,
2334,7/12/2015,14,65,3,,,,,,,,,,,,
2335,7/12/2015,18,73,3,,,,,,,,,,,,
2336,7/12/2015,8,65,3,,,,,,,,,,,,
2337,7/12/2015,14,59,3,,,,,,,,,,,,
2338,7/12/2015,9,59,1,,,,,,,,,,,,
2339,7/12/2015,12,61,2,,,,,,,,,,,,
2340,7/12/2015,17,77,3,,,,,,,,,,,,
2341,7/12/2015,12,59,2,,,,,,,,,,,,
2342,8/12/2015,10,85,2,,,,,,,,,,,,
2343,8/12/2015,6,90,2,,,,,,,,,,,,
2344,8/12/2015,9,16,3,,,,,,,,,,,,
2345,8/12/2015,14,68,1,,,,,,,,,,,,
2346,8/12/2015,12,79,3,,,,,,,,,,,,
2347,8/12/2015,1,9,3,,,,,,,,,,,,
2348,8/12/2015,15,76,2,,,,,,,,,,,,
2349,9/12/2015,11,5,3,,,,,,,,,,,,
2350,9/12/2015,2,61,2,,,,,,,,,,,,
2351,9/12/2015,7,84,1,,,,,,,,,,,,
2352,9/12/2015,15,28,2,,,,,,,,,,,,
2353,9/12/2015,16,78,3,,,,,,,,,,,,
2354,9/12/2015,2,94,1,,,,,,,,,,,,
2355,9/12/2015,4,12,1,,,,,,,,,,,,
2356,10/12/2015,14,32,3,,,,,,,,,,,,
2357,10/12/2015,11,6,2,,,,,,,,,,,,
2358,10/12/2015,11,35,1,,,,,,,,,,,,
2359,10/12/2015,5,70,1,,,,,,,,,,,,
2360,10/12/2015,20,23,3,,,,,,,,,,,,
2361,10/12/2015,10,47,3,,,,,,,,,,,,
2362,10/12/2015,12,75,1,,,,,,,,,,,,
2363,11/12/2015,5,47,3,,,,,,,,,,,,
2364,11/12/2015,12,12,1,,,,,,,,,,,,
2365,11/12/2015,10,16,1,,,,,,,,,,,,
2366,11/12/2015,20,6,2,,,,,,,,,,,,
2367,11/12/2015,1,29,1,,,,,,,,,,,,
2368,11/12/2015,19,71,3,,,,,,,,,,,,
2369,12/12/2015,3,86,2,,,,,,,,,,,,
2370,13-12-2015,1,94,1,,,,,,,,,,,,
2371,13-12-2015,10,68,3,,,,,,,,,,,,
2372,13-12-2015,17,13,2,,,,,,,,,,,,
2373,13-12-2015,13,23,3,,,,,,,,,,,,
2374,13-12-2015,20,72,1,,,,,,,,,,,,
2375,13-12-2015,3,8,2,,,,,,,,,,,,
2376,13-12-2015,9,36,1,,,,,,,,,,,,
2377,13-12-2015,14,31,3,,,,,,,,,,,,
2378,13-12-2015,16,47,3,,,,,,,,,,,,
2379,13-12-2015,17,70,1,,,,,,,,,,,,
2380,14-12-2015,4,65,1,,,,,,,,,,,,
2381,14-12-2015,2,8,1,,,,,,,,,,,,
2382,15-12-2015,15,27,1,,,,,,,,,,,,
2383,15-12-2015,14,46,2,,,,,,,,,,,,
2384,15-12-2015,11,50,1,,,,,,,,,,,,
2385,15-12-2015,11,49,2,,,,,,,,,,,,
2386,15-12-2015,11,14,2,,,,,,,,,,,,
2387,15-12-2015,14,72,3,,,,,,,,,,,,
2388,15-12-2015,20,80,1,,,,,,,,,,,,
2389,15-12-2015,6,4,1,,,,,,,,,,,,
2390,15-12-2015,2,74,2,,,,,,,,,,,,
2391,16-12-2015,9,81,3,,,,,,,,,,,,
2392,16-12-2015,16,3,1,,,,,,,,,,,,
2393,17-12-2015,11,68,2,,,,,,,,,,,,
2394,17-12-2015,12,63,2,,,,,,,,,,,,
2395,17-12-2015,2,22,1,,,,,,,,,,,,
2396,17-12-2015,7,61,1,,,,,,,,,,,,
2397,17-12-2015,15,24,1,,,,,,,,,,,,
2398,17-12-2015,20,42,2,,,,,,,,,,,,
2399,17-12-2015,4,45,3,,,,,,,,,,,,
2400,17-12-2015,4,42,2,,,,,,,,,,,,
2401,18-12-2015,18,75,2,,,,,,,,,,,,
2402,18-12-2015,12,41,3,,,,,,,,,,,,
2403,18-12-2015,15,50,2,,,,,,,,,,,,
2404,18-12-2015,17,65,2,,,,,,,,,,,,
2405,18-12-2015,3,44,2,,,,,,,,,,,,
2406,18-12-2015,12,16,1,,,,,,,,,,,,
2407,19-12-2015,12,52,1,,,,,,,,,,,,
2408,19-12-2015,1,53,2,,,,,,,,,,,,
2409,19-12-2015,14,60,1,,,,,,,,,,,,
2410,19-12-2015,13,25,1,,,,,,,,,,,,
2411,19-12-2015,20,79,3,,,,,,,,,,,,
2412,20-12-2015,9,42,1,,,,,,,,,,,,
2413,20-12-2015,20,61,3,,,,,,,,,,,,
2414,20-12-2015,19,80,2,,,,,,,,,,,,
2415,20-12-2015,8,16,3,,,,,,,,,,,,
2416,20-12-2015,13,40,2,,,,,,,,,,,,
2417,20-12-2015,5,22,3,,,,,,,,,,,,
2418,20-12-2015,16,40,1,,,,,,,,,,,,
2419,20-12-2015,15,32,2,,,,,,,,,,,,
2420,20-12-2015,17,81,1,,,,,,,,,,,,
2421,20-12-2015,9,13,2,,,,,,,,,,,,
2422,20-12-2015,5,3,1,,,,,,,,,,,,
2423,21-12-2015,3,88,1,,,,,,,,,,,,
2424,21-12-2015,3,91,1,,,,,,,,,,,,
2425,21-12-2015,19,82,1,,,,,,,,,,,,
2426,21-12-2015,17,20,1,,,,,,,,,,,,
2427,22-12-2015,10,68,1,,,,,,,,,,,,
2428,22-12-2015,16,27,2,,,,,,,,,,,,
2429,22-12-2015,13,58,1,,,,,,,,,,,,
2430,22-12-2015,13,51,3,,,,,,,,,,,,
2431,22-12-2015,6,29,2,,,,,,,,,,,,
2432,22-12-2015,8,68,1,,,,,,,,,,,,
2433,22-12-2015,18,54,3,,,,,,,,,,,,
2434,22-12-2015,2,30,2,,,,,,,,,,,,
2435,22-12-2015,20,43,3,,,,,,,,,,,,
2436,22-12-2015,2,21,3,,,,,,,,,,,,
2437,23-12-2015,11,67,2,,,,,,,,,,,,
2438,23-12-2015,5,76,3,,,,,,,,,,,,
2439,23-12-2015,6,93,3,,,,,,,,,,,,
2440,23-12-2015,9,92,1,,,,,,,,,,,,
2441,23-12-2015,1,58,1,,,,,,,,,,,,
2442,23-12-2015,18,74,1,,,,,,,,,,,,
2443,23-12-2015,15,13,2,,,,,,,,,,,,
2444,23-12-2015,17,49,3,,,,,,,,,,,,
2445,24-12-2015,14,54,3,,,,,,,,,,,,
2446,24-12-2015,11,45,3,,,,,,,,,,,,
2447,24-12-2015,19,66,1,,,,,,,,,,,,
2448,24-12-2015,2,64,2,,,,,,,,,,,,
2449,24-12-2015,9,64,3,,,,,,,,,,,,
2450,24-12-2015,17,66,1,,,,,,,,,,,,
2451,24-12-2015,10,16,3,,,,,,,,,,,,
2452,24-12-2015,20,86,3,,,,,,,,,,,,
2453,25-12-2015,15,78,1,,,,,,,,,,,,
2454,25-12-2015,12,59,2,,,,,,,,,,,,
2455,25-12-2015,1,32,2,,,,,,,,,,,,
2456,26-12-2015,5,9,3,,,,,,,,,,,,
2457,26-12-2015,19,17,1,,,,,,,,,,,,
2458,26-12-2015,7,30,2,,,,,,,,,,,,
2459,26-12-2015,1,16,1,,,,,,,,,,,,
2460,26-12-2015,20,27,1,,,,,,,,,,,,
2461,26-12-2015,10,3,2,,,,,,,,,,,,
2462,26-12-2015,19,60,2,,,,,,,,,,,,
2463,26-12-2015,3,82,3,,,,,,,,,,,,
2464,26-12-2015,14,40,1,,,,,,,,,,,,
2465,26-12-2015,7,73,1,,,,,,,,,,,,
2466,27-12-2015,14,85,3,,,,,,,,,,,,
2467,27-12-2015,4,43,1,,,,,,,,,,,,
2468,27-12-2015,17,1,2,,,,,,,,,,,,
2469,27-12-2015,2,90,2,,,,,,,,,,,,
2470,27-12-2015,18,45,2,,,,,,,,,,,,
2471,28-12-2015,7,28,2,,,,,,,,,,,,
2472,28-12-2015,14,60,2,,,,,,,,,,,,
2473,28-12-2015,19,70,3,,,,,,,,,,,,
2474,28-12-2015,6,74,3,,,,,,,,,,,,
2475,28-12-2015,15,94,3,,,,,,,,,,,,
2476,28-12-2015,2,84,3,,,,,,,,,,,,
2477,29-12-2015,11,70,3,,,,,,,,,,,,
2478,29-12-2015,4,51,2,,,,,,,,,,,,
2479,29-12-2015,19,1,2,,,,,,,,,,,,
2480,30-12-2015,13,33,2,,,,,,,,,,,,
2481,30-12-2015,20,28,3,,,,,,,,,,,,
2482,30-12-2015,12,90,3,,,,,,,,,,,,
2483,30-12-2015,1,24,1,,,,,,,,,,,,
2484,30-12-2015,10,92,2,,,,,,,,,,,,
2485,30-12-2015,17,60,3,,,,,,,,,,,,
2486,31-12-2015,5,66,1,,,,,,,,,,,,
2487,31-12-2015,3,64,1,,,,,,,,,,,,
2488,31-12-2015,7,59,2,,,,,,,,,,,,
2489,31-12-2015,4,53,2,,,,,,,,,,,,
2490,31-12-2015,7,64,1,,,,,,,,,,,,
2491,31-12-2015,11,59,1,,,,,,,,,,,,
2492,31-12-2015,20,23,1,,,,,,,,,,,,
2493,1/1/2016,16,68,3,,,,,,,,,,,,
2494,1/1/2016,7,35,3,,,,,,,,,,,,
2495,1/1/2016,18,43,2,,,,,,,,,,,,
2496,1/1/2016,10,94,1,,,,,,,,,,,,
2497,1/1/2016,18,5,3,,,,,,,,,,,,
2498,1/1/2016,18,31,1,,,,,,,,,,,,
2499,2/1/2016,8,88,3,,,,,,,,,,,,
2500,2/1/2016,3,6,2,,,,,,,,,,,,
2501,2/1/2016,11,70,2,,,,,,,,,,,,
2502,2/1/2016,3,65,2,,,,,,,,,,,,
2503,2/1/2016,16,25,1,,,,,,,,,,,,
2504,2/1/2016,17,72,2,,,,,,,,,,,,
2505,2/1/2016,19,67,3,,,,,,,,,,,,
2506,2/1/2016,11,43,1,,,,,,,,,,,,
2507,2/1/2016,17,82,3,,,,,,,,,,,,
2508,2/1/2016,9,1,3,,,,,,,,,,,,
2509,2/1/2016,1,87,2,,,,,,,,,,,,
2510,3/1/2016,11,24,3,,,,,,,,,,,,
2511,3/1/2016,8,42,2,,,,,,,,,,,,
2512,3/1/2016,19,23,1,,,,,,,,,,,,
2513,3/1/2016,12,86,2,,,,,,,,,,,,
2514,4/1/2016,18,82,2,,,,,,,,,,,,
2515,4/1/2016,15,40,3,,,,,,,,,,,,
